preference_id,tenant_id,preferred_city,preferred_property_type,min_bedrooms,max_budget,preferred_furnishing,parking_required,amenity_preference,max_commute_distance_km
TP03424,T03424,Chennai,VILLA,1,97331,FULLY_FURNISHED,True,SECURITY,18.0
TP03425,T03425,Mumbai,APARTMENT,1,34922,FULLY_FURNISHED,True,SWIMMING_POOL,2.6
TP03426,T03426,Chennai,PG,2,92058,SEMI_FURNISHED,True,CLUBHOUSE,10.7
TP03427,T03427,Kolkata,APARTMENT,2,110913,SEMI_FURNISHED,False,GYM,7.9
TP03428,T03428,Kolkata,HOUSE,1,21762,FULLY_FURNISHED,True,LIFT,5.7
TP03429,T03429,Delhi,APARTMENT,2,103807,FULLY_FURNISHED,False,SWIMMING_POOL,7.7
TP03430,T03430,Kolkata,HOUSE,3,89863,UNFURNISHED,False,LIFT,28.2
TP03431,T03431,Chennai,PG,3,113458,UNFURNISHED,False,WIFI,17.2
TP03432,T03432,Chennai,APARTMENT,3,53799,UNFURNISHED,False,SECURITY,9.1
TP03433,T03433,Mumbai,PG,1,85363,FULLY_FURNISHED,True,LIFT,6.4
TP03434,T03434,Bangalore,HOUSE,3,72021,FULLY_FURNISHED,False,GARDEN,27.1
TP03435,T03435,Mumbai,VILLA,2,28359,FULLY_FURNISHED,True,LIFT,22.2
TP03436,T03436,Kolkata,APARTMENT,1,81967,FULLY_FURNISHED,False,PARKING,26.6
TP03437,T03437,Hyderabad,APARTMENT,2,64946,SEMI_FURNISHED,True,GYM,27.9
TP03438,T03438,Hyderabad,VILLA,1,116629,FULLY_FURNISHED,True,POWER_BACKUP,27.3
TP03439,T03439,Hyderabad,APARTMENT,3,109282,FULLY_FURNISHED,True,CLUBHOUSE,13.1
TP03440,T03440,Hyderabad,APARTMENT,3,17651,UNFURNISHED,True,CLUBHOUSE,9.7
TP03441,T03441,Hyderabad,VILLA,2,95282,UNFURNISHED,False,SECURITY,15.5
TP03442,T03442,Kolkata,PG,3,99215,SEMI_FURNISHED,True,WIFI,11.6
TP03443,T03443,Chennai,VILLA,2,100017,FULLY_FURNISHED,True,WIFI,11.1
TP03444,T03444,Delhi,VILLA,3,49915,UNFURNISHED,False,GYM,17.8
TP03445,T03445,Mumbai,APARTMENT,1,44018,FULLY_FURNISHED,True,LIFT,24.5
TP03446,T03446,Chennai,APARTMENT,2,105044,SEMI_FURNISHED,False,SWIMMING_POOL,19.2
TP03447,T03447,Delhi,PG,3,108995,SEMI_FURNISHED,False,LIFT,10.4
TP03448,T03448,Mumbai,HOUSE,1,14790,UNFURNISHED,True,SECURITY,11.7
TP03449,T03449,Kolkata,HOUSE,1,73292,UNFURNISHED,False,SWIMMING_POOL,13.2
TP03450,T03450,Delhi,HOUSE,2,35745,FULLY_FURNISHED,True,WIFI,4.4
TP03451,T03451,Hyderabad,PG,3,114906,SEMI_FURNISHED,False,GYM,28.0
TP03452,T03452,Mumbai,PG,3,83643,FULLY_FURNISHED,False,LIFT,6.3
TP03453,T03453,Hyderabad,PG,3,66822,FULLY_FURNISHED,True,WIFI,7.2
TP03454,T03454,Chennai,APARTMENT,3,30702,UNFURNISHED,False,GARDEN,20.0
TP03455,T03455,Kolkata,VILLA,2,13130,FULLY_FURNISHED,False,AIR_CONDITIONING,9.4
TP03456,T03456,Hyderabad,APARTMENT,3,36869,SEMI_FURNISHED,True,CLUBHOUSE,26.5
TP03457,T03457,Hyderabad,VILLA,1,100445,UNFURNISHED,False,WIFI,19.3
TP03458,T03458,Mumbai,PG,2,24467,FULLY_FURNISHED,True,AIR_CONDITIONING,8.6
TP03459,T03459,Hyderabad,APARTMENT,3,96176,FULLY_FURNISHED,False,LIFT,15.6
TP03460,T03460,Chennai,HOUSE,3,15044,FULLY_FURNISHED,True,POWER_BACKUP,16.7
TP03461,T03461,Bangalore,PG,2,94389,UNFURNISHED,False,GARDEN,28.1
TP03462,T03462,Hyderabad,PG,1,107054,UNFURNISHED,True,WIFI,23.5
TP03463,T03463,Bangalore,PG,2,53000,SEMI_FURNISHED,True,LIFT,27.3
TP03464,T03464,Chennai,PG,2,113366,FULLY_FURNISHED,False,WIFI,18.6
TP03465,T03465,Kolkata,HOUSE,2,115243,FULLY_FURNISHED,False,GYM,27.9
TP03466,T03466,Bangalore,VILLA,2,52763,SEMI_FURNISHED,False,AIR_CONDITIONING,16.0
TP03467,T03467,Kolkata,APARTMENT,2,94264,UNFURNISHED,True,GYM,29.8
TP03468,T03468,Hyderabad,HOUSE,2,24895,UNFURNISHED,True,LIFT,17.9
TP03469,T03469,Mumbai,APARTMENT,1,105186,SEMI_FURNISHED,False,LIFT,29.2
TP03470,T03470,Kolkata,HOUSE,3,98454,SEMI_FURNISHED,False,SWIMMING_POOL,13.7
TP03471,T03471,Hyderabad,PG,3,116422,FULLY_FURNISHED,False,GYM,24.2
TP03472,T03472,Bangalore,VILLA,3,74106,UNFURNISHED,True,PARKING,3.4
TP03473,T03473,Kolkata,APARTMENT,2,40605,SEMI_FURNISHED,False,GYM,21.7
TP03474,T03474,Kolkata,VILLA,2,58256,UNFURNISHED,False,SECURITY,14.2
TP03475,T03475,Kolkata,PG,3,51866,UNFURNISHED,True,GYM,12.1
TP03476,T03476,Delhi,PG,2,82759,FULLY_FURNISHED,False,SECURITY,21.1
TP03477,T03477,Hyderabad,HOUSE,3,50845,FULLY_FURNISHED,False,GARDEN,15.8
TP03478,T03478,Chennai,PG,2,86681,UNFURNISHED,True,CLUBHOUSE,13.3
TP03479,T03479,Hyderabad,HOUSE,2,17791,UNFURNISHED,False,SWIMMING_POOL,7.0
TP03480,T03480,Kolkata,PG,3,43222,SEMI_FURNISHED,False,SECURITY,26.9
TP03481,T03481,Kolkata,HOUSE,1,63313,SEMI_FURNISHED,True,GYM,18.7
TP03482,T03482,Hyderabad,HOUSE,1,39168,FULLY_FURNISHED,True,LIFT,5.2
TP03483,T03483,Delhi,VILLA,1,56401,FULLY_FURNISHED,False,LIFT,20.6
TP03484,T03484,Kolkata,VILLA,2,54782,SEMI_FURNISHED,True,GARDEN,4.5
TP03485,T03485,Mumbai,HOUSE,3,59653,FULLY_FURNISHED,False,PARKING,10.8
TP03486,T03486,Bangalore,VILLA,3,76326,FULLY_FURNISHED,True,GYM,17.1
TP03487,T03487,Kolkata,VILLA,3,42496,SEMI_FURNISHED,False,POWER_BACKUP,13.7
TP03488,T03488,Mumbai,HOUSE,3,106055,UNFURNISHED,True,SWIMMING_POOL,21.4
TP03489,T03489,Hyderabad,HOUSE,3,38080,SEMI_FURNISHED,True,GYM,27.8
TP03490,T03490,Delhi,PG,2,27647,UNFURNISHED,False,LIFT,20.3
TP03491,T03491,Delhi,VILLA,2,60115,FULLY_FURNISHED,True,AIR_CONDITIONING,9.0
TP03492,T03492,Mumbai,VILLA,3,112540,UNFURNISHED,False,POWER_BACKUP,13.0
TP03493,T03493,Kolkata,VILLA,2,89969,UNFURNISHED,True,LIFT,25.4
TP03494,T03494,Kolkata,PG,2,43759,FULLY_FURNISHED,True,SECURITY,5.5
TP03495,T03495,Delhi,HOUSE,2,73670,SEMI_FURNISHED,True,PARKING,22.3
TP03496,T03496,Mumbai,HOUSE,3,63236,SEMI_FURNISHED,True,LIFT,18.9
TP03497,T03497,Delhi,HOUSE,3,35732,FULLY_FURNISHED,True,LIFT,7.7
TP03498,T03498,Mumbai,HOUSE,1,37432,UNFURNISHED,True,SECURITY,14.3
TP03499,T03499,Kolkata,HOUSE,3,57216,FULLY_FURNISHED,False,CLUBHOUSE,10.6
TP03500,T03500,Delhi,HOUSE,3,21492,SEMI_FURNISHED,False,GYM,7.5
TP03501,T03501,Mumbai,APARTMENT,1,67353,UNFURNISHED,False,SECURITY,6.6
TP03502,T03502,Mumbai,HOUSE,3,51562,FULLY_FURNISHED,True,PARKING,20.4
TP03503,T03503,Hyderabad,PG,2,102326,SEMI_FURNISHED,False,POWER_BACKUP,9.8
TP03504,T03504,Bangalore,PG,2,23711,SEMI_FURNISHED,False,SWIMMING_POOL,25.2
TP03505,T03505,Mumbai,PG,1,35764,UNFURNISHED,False,GARDEN,15.9
TP03506,T03506,Mumbai,PG,2,31750,SEMI_FURNISHED,False,SECURITY,8.4
TP03507,T03507,Chennai,HOUSE,1,39018,FULLY_FURNISHED,False,WIFI,5.9
TP03508,T03508,Delhi,VILLA,2,31424,UNFURNISHED,True,PARKING,24.1
TP03509,T03509,Delhi,HOUSE,2,13971,UNFURNISHED,True,SWIMMING_POOL,12.2
TP03510,T03510,Kolkata,HOUSE,2,72767,FULLY_FURNISHED,True,PARKING,17.2
TP03511,T03511,Chennai,VILLA,3,103560,UNFURNISHED,False,POWER_BACKUP,25.9
TP03512,T03512,Mumbai,PG,3,99436,UNFURNISHED,False,LIFT,9.4
TP03513,T03513,Mumbai,VILLA,2,55303,UNFURNISHED,False,CLUBHOUSE,7.5
TP03514,T03514,Chennai,HOUSE,2,107070,SEMI_FURNISHED,True,SWIMMING_POOL,26.4
TP03515,T03515,Kolkata,APARTMENT,3,36812,SEMI_FURNISHED,False,WIFI,25.8
TP03516,T03516,Kolkata,HOUSE,2,47539,UNFURNISHED,False,POWER_BACKUP,13.9
TP03517,T03517,Bangalore,VILLA,3,61247,UNFURNISHED,False,WIFI,25.1
TP03518,T03518,Bangalore,HOUSE,1,16283,SEMI_FURNISHED,False,PARKING,27.4
TP03519,T03519,Bangalore,PG,2,78911,SEMI_FURNISHED,False,GARDEN,10.8
TP03520,T03520,Kolkata,HOUSE,2,60916,UNFURNISHED,False,CLUBHOUSE,4.4
TP03521,T03521,Mumbai,HOUSE,2,54618,FULLY_FURNISHED,False,CLUBHOUSE,18.8
TP03522,T03522,Kolkata,HOUSE,2,21281,FULLY_FURNISHED,True,WIFI,2.5
TP03523,T03523,Kolkata,HOUSE,1,54304,FULLY_FURNISHED,False,CLUBHOUSE,17.1
TP03524,T03524,Kolkata,HOUSE,2,68039,UNFURNISHED,True,SWIMMING_POOL,12.3
TP03525,T03525,Mumbai,APARTMENT,2,74857,FULLY_FURNISHED,True,WIFI,19.8
TP03526,T03526,Mumbai,PG,3,113700,FULLY_FURNISHED,False,AIR_CONDITIONING,8.8
TP03527,T03527,Mumbai,VILLA,1,50221,SEMI_FURNISHED,True,SECURITY,5.4
TP03528,T03528,Chennai,APARTMENT,2,73500,SEMI_FURNISHED,False,GYM,30.0
TP03529,T03529,Hyderabad,VILLA,1,55482,UNFURNISHED,False,SECURITY,7.2
TP03530,T03530,Bangalore,HOUSE,2,93822,FULLY_FURNISHED,False,GYM,28.5
TP03531,T03531,Kolkata,PG,1,84422,FULLY_FURNISHED,True,LIFT,12.8
TP03532,T03532,Hyderabad,HOUSE,3,90540,UNFURNISHED,True,AIR_CONDITIONING,16.4
TP03533,T03533,Bangalore,VILLA,1,25294,SEMI_FURNISHED,True,LIFT,22.9
TP03534,T03534,Bangalore,HOUSE,1,68609,SEMI_FURNISHED,False,POWER_BACKUP,24.5
TP03535,T03535,Kolkata,APARTMENT,2,14055,SEMI_FURNISHED,True,PARKING,3.4
TP03536,T03536,Chennai,HOUSE,2,31114,FULLY_FURNISHED,True,SWIMMING_POOL,14.2
TP03537,T03537,Hyderabad,APARTMENT,1,107115,FULLY_FURNISHED,True,WIFI,15.4
TP03538,T03538,Chennai,APARTMENT,3,96512,UNFURNISHED,False,WIFI,19.1
TP03539,T03539,Mumbai,VILLA,2,37679,UNFURNISHED,True,GARDEN,13.5
TP03540,T03540,Bangalore,APARTMENT,1,64677,UNFURNISHED,False,AIR_CONDITIONING,23.6
TP03541,T03541,Chennai,PG,3,54713,UNFURNISHED,False,PARKING,28.8
TP03542,T03542,Mumbai,VILLA,2,119257,FULLY_FURNISHED,False,POWER_BACKUP,15.8
TP03543,T03543,Bangalore,APARTMENT,1,44687,SEMI_FURNISHED,False,SWIMMING_POOL,9.2
TP03544,T03544,Hyderabad,VILLA,1,22984,FULLY_FURNISHED,False,GARDEN,20.5
TP03545,T03545,Mumbai,APARTMENT,3,35114,FULLY_FURNISHED,False,CLUBHOUSE,30.0
TP03546,T03546,Mumbai,APARTMENT,2,12408,FULLY_FURNISHED,True,PARKING,8.5
TP03547,T03547,Kolkata,PG,3,57835,FULLY_FURNISHED,True,POWER_BACKUP,10.3
TP03548,T03548,Bangalore,PG,3,79605,SEMI_FURNISHED,True,SWIMMING_POOL,19.6
TP03549,T03549,Bangalore,APARTMENT,2,59496,SEMI_FURNISHED,True,POWER_BACKUP,22.4
TP03550,T03550,Kolkata,HOUSE,3,17798,FULLY_FURNISHED,True,AIR_CONDITIONING,3.4
TP03551,T03551,Mumbai,APARTMENT,3,82538,UNFURNISHED,True,SWIMMING_POOL,15.6
TP03552,T03552,Bangalore,VILLA,2,61238,FULLY_FURNISHED,False,POWER_BACKUP,7.3
TP03553,T03553,Hyderabad,APARTMENT,2,105313,FULLY_FURNISHED,True,POWER_BACKUP,8.1
TP03554,T03554,Hyderabad,HOUSE,2,93825,UNFURNISHED,True,SECURITY,7.9
TP03555,T03555,Bangalore,APARTMENT,3,109079,SEMI_FURNISHED,False,SWIMMING_POOL,11.7
TP03556,T03556,Chennai,PG,2,74301,UNFURNISHED,False,WIFI,29.2
TP03557,T03557,Bangalore,VILLA,1,37984,UNFURNISHED,True,WIFI,18.9
TP03558,T03558,Delhi,PG,1,108157,SEMI_FURNISHED,False,AIR_CONDITIONING,10.4
TP03559,T03559,Mumbai,HOUSE,2,41030,FULLY_FURNISHED,True,PARKING,10.2
TP03560,T03560,Kolkata,PG,2,45811,UNFURNISHED,False,CLUBHOUSE,29.6
TP03561,T03561,Bangalore,APARTMENT,1,45430,SEMI_FURNISHED,True,AIR_CONDITIONING,17.5
TP03562,T03562,Hyderabad,APARTMENT,1,28497,UNFURNISHED,False,PARKING,19.7
TP03563,T03563,Hyderabad,PG,3,102996,FULLY_FURNISHED,False,CLUBHOUSE,13.9
TP03564,T03564,Hyderabad,APARTMENT,2,35974,UNFURNISHED,True,SECURITY,2.0
TP03565,T03565,Hyderabad,VILLA,2,80293,SEMI_FURNISHED,False,POWER_BACKUP,10.9
TP03566,T03566,Hyderabad,HOUSE,2,117358,UNFURNISHED,False,POWER_BACKUP,24.3
TP03567,T03567,Chennai,VILLA,2,112622,SEMI_FURNISHED,False,AIR_CONDITIONING,8.0
TP03568,T03568,Delhi,PG,2,37156,SEMI_FURNISHED,True,PARKING,27.1
TP03569,T03569,Mumbai,VILLA,2,118846,UNFURNISHED,False,WIFI,4.1
TP03570,T03570,Delhi,PG,1,110078,FULLY_FURNISHED,True,AIR_CONDITIONING,27.5
TP03571,T03571,Mumbai,VILLA,3,44164,FULLY_FURNISHED,False,GYM,6.1
TP03572,T03572,Hyderabad,VILLA,3,47226,SEMI_FURNISHED,True,SWIMMING_POOL,21.4
TP03573,T03573,Chennai,PG,2,72717,SEMI_FURNISHED,True,POWER_BACKUP,8.6
TP03574,T03574,Kolkata,APARTMENT,1,98571,SEMI_FURNISHED,False,PARKING,2.3
TP03575,T03575,Hyderabad,VILLA,1,88953,UNFURNISHED,False,SWIMMING_POOL,24.2
TP03576,T03576,Delhi,HOUSE,3,119131,UNFURNISHED,True,PARKING,19.4
TP03577,T03577,Mumbai,HOUSE,2,18374,FULLY_FURNISHED,False,WIFI,18.3
TP03578,T03578,Hyderabad,APARTMENT,2,14481,FULLY_FURNISHED,True,AIR_CONDITIONING,4.3
TP03579,T03579,Kolkata,HOUSE,1,68815,UNFURNISHED,True,WIFI,13.3
TP03580,T03580,Bangalore,HOUSE,2,68867,UNFURNISHED,True,WIFI,7.7
TP03581,T03581,Hyderabad,APARTMENT,1,39492,UNFURNISHED,False,POWER_BACKUP,7.9
TP03582,T03582,Delhi,HOUSE,1,108546,SEMI_FURNISHED,False,SECURITY,8.4
TP03583,T03583,Chennai,VILLA,2,32306,SEMI_FURNISHED,False,POWER_BACKUP,19.1
TP03584,T03584,Delhi,PG,3,27249,UNFURNISHED,True,SECURITY,27.9
TP03585,T03585,Kolkata,VILLA,3,23421,FULLY_FURNISHED,True,CLUBHOUSE,2.6
TP03586,T03586,Mumbai,HOUSE,1,62394,UNFURNISHED,True,WIFI,23.3
TP03587,T03587,Mumbai,VILLA,2,99285,UNFURNISHED,False,POWER_BACKUP,13.6
TP03588,T03588,Kolkata,HOUSE,1,49264,SEMI_FURNISHED,False,POWER_BACKUP,10.3
TP03589,T03589,Chennai,HOUSE,1,33643,UNFURNISHED,False,POWER_BACKUP,12.4
TP03590,T03590,Bangalore,APARTMENT,1,81664,UNFURNISHED,False,AIR_CONDITIONING,16.5
TP03591,T03591,Bangalore,VILLA,2,76255,FULLY_FURNISHED,False,LIFT,20.6
TP03592,T03592,Mumbai,PG,2,111689,FULLY_FURNISHED,False,AIR_CONDITIONING,29.0
TP03593,T03593,Hyderabad,HOUSE,2,58576,SEMI_FURNISHED,False,POWER_BACKUP,7.5
TP03594,T03594,Bangalore,VILLA,3,51226,FULLY_FURNISHED,False,POWER_BACKUP,17.7
TP03595,T03595,Hyderabad,APARTMENT,1,118538,SEMI_FURNISHED,True,POWER_BACKUP,2.7
TP03596,T03596,Mumbai,APARTMENT,3,114594,FULLY_FURNISHED,True,AIR_CONDITIONING,29.1
TP03597,T03597,Kolkata,HOUSE,3,25426,SEMI_FURNISHED,True,SECURITY,22.0
TP03598,T03598,Bangalore,PG,3,98705,FULLY_FURNISHED,True,POWER_BACKUP,25.5
TP03599,T03599,Kolkata,VILLA,1,22586,FULLY_FURNISHED,True,GYM,9.6
TP03600,T03600,Delhi,HOUSE,1,21913,SEMI_FURNISHED,True,GYM,20.2
TP03601,T03601,Hyderabad,APARTMENT,3,98772,FULLY_FURNISHED,True,GYM,14.0
TP03602,T03602,Mumbai,PG,3,109672,SEMI_FURNISHED,False,GYM,15.4
TP03603,T03603,Hyderabad,APARTMENT,1,26502,FULLY_FURNISHED,False,CLUBHOUSE,4.7
TP03604,T03604,Chennai,VILLA,3,103005,SEMI_FURNISHED,False,GYM,7.2
TP03605,T03605,Kolkata,VILLA,2,85466,FULLY_FURNISHED,True,SWIMMING_POOL,17.0
TP03606,T03606,Chennai,PG,1,54438,SEMI_FURNISHED,True,CLUBHOUSE,5.9
TP03607,T03607,Bangalore,APARTMENT,1,102495,FULLY_FURNISHED,True,WIFI,7.1
TP03608,T03608,Bangalore,VILLA,2,75095,SEMI_FURNISHED,False,LIFT,21.2
TP03609,T03609,Kolkata,APARTMENT,1,113412,UNFURNISHED,False,AIR_CONDITIONING,16.2
TP03610,T03610,Kolkata,PG,2,101323,FULLY_FURNISHED,True,GARDEN,25.1
TP03611,T03611,Chennai,APARTMENT,1,35938,FULLY_FURNISHED,False,POWER_BACKUP,14.8
TP03612,T03612,Hyderabad,VILLA,1,112328,SEMI_FURNISHED,True,GYM,4.2
TP03613,T03613,Hyderabad,VILLA,1,21612,SEMI_FURNISHED,True,POWER_BACKUP,4.3
TP03614,T03614,Delhi,PG,2,82657,SEMI_FURNISHED,False,SWIMMING_POOL,20.7
TP03615,T03615,Bangalore,PG,3,96618,UNFURNISHED,False,WIFI,11.3
TP03616,T03616,Mumbai,HOUSE,3,90444,UNFURNISHED,False,LIFT,17.1
TP03617,T03617,Chennai,PG,3,62244,FULLY_FURNISHED,False,GARDEN,18.7
TP03618,T03618,Hyderabad,HOUSE,2,95920,UNFURNISHED,True,WIFI,12.6
TP03619,T03619,Chennai,HOUSE,1,43012,SEMI_FURNISHED,False,CLUBHOUSE,11.0
TP03620,T03620,Mumbai,APARTMENT,2,72789,SEMI_FURNISHED,False,PARKING,26.3
TP03621,T03621,Bangalore,APARTMENT,1,67038,UNFURNISHED,True,SECURITY,8.7
TP03622,T03622,Chennai,APARTMENT,3,106885,FULLY_FURNISHED,False,AIR_CONDITIONING,3.5
TP03623,T03623,Bangalore,HOUSE,2,30858,UNFURNISHED,True,SECURITY,21.5
TP03624,T03624,Bangalore,HOUSE,2,57198,SEMI_FURNISHED,False,SWIMMING_POOL,22.3
TP03625,T03625,Hyderabad,APARTMENT,1,31754,FULLY_FURNISHED,False,LIFT,3.8
TP03626,T03626,Mumbai,HOUSE,2,107145,UNFURNISHED,True,POWER_BACKUP,8.5
TP03627,T03627,Hyderabad,PG,3,14794,FULLY_FURNISHED,False,POWER_BACKUP,5.3
TP03628,T03628,Hyderabad,HOUSE,1,96814,UNFURNISHED,False,AIR_CONDITIONING,22.0
TP03629,T03629,Bangalore,HOUSE,1,37794,FULLY_FURNISHED,False,WIFI,12.0
TP03630,T03630,Kolkata,PG,2,15719,UNFURNISHED,False,POWER_BACKUP,19.2
TP03631,T03631,Delhi,APARTMENT,3,43028,FULLY_FURNISHED,True,WIFI,5.9
TP03632,T03632,Hyderabad,APARTMENT,3,29613,FULLY_FURNISHED,False,AIR_CONDITIONING,10.6
TP03633,T03633,Delhi,PG,1,100022,SEMI_FURNISHED,False,SWIMMING_POOL,15.2
TP03634,T03634,Kolkata,PG,1,64165,SEMI_FURNISHED,True,LIFT,21.1
TP03635,T03635,Hyderabad,VILLA,2,96239,UNFURNISHED,True,LIFT,7.0
TP03636,T03636,Chennai,PG,2,97841,UNFURNISHED,True,LIFT,14.7
TP03637,T03637,Delhi,VILLA,3,88774,UNFURNISHED,False,WIFI,11.7
TP03638,T03638,Hyderabad,HOUSE,2,15240,FULLY_FURNISHED,False,POWER_BACKUP,9.0
TP03639,T03639,Mumbai,HOUSE,3,56995,FULLY_FURNISHED,False,GYM,8.2
TP03640,T03640,Chennai,VILLA,3,38294,UNFURNISHED,False,PARKING,5.7
TP03641,T03641,Bangalore,PG,2,82037,SEMI_FURNISHED,True,POWER_BACKUP,12.5
TP03642,T03642,Chennai,APARTMENT,1,32669,UNFURNISHED,False,GYM,29.3
TP03643,T03643,Mumbai,PG,3,80443,SEMI_FURNISHED,False,SWIMMING_POOL,29.5
TP03644,T03644,Delhi,HOUSE,3,32480,FULLY_FURNISHED,True,SECURITY,26.4
TP03645,T03645,Chennai,HOUSE,3,80486,SEMI_FURNISHED,False,PARKING,14.2
TP03646,T03646,Chennai,APARTMENT,2,95609,UNFURNISHED,False,AIR_CONDITIONING,3.7
TP03647,T03647,Delhi,HOUSE,2,119128,UNFURNISHED,True,PARKING,21.9
TP03648,T03648,Hyderabad,APARTMENT,1,118325,SEMI_FURNISHED,True,SWIMMING_POOL,15.5
TP03649,T03649,Kolkata,VILLA,2,63210,UNFURNISHED,False,AIR_CONDITIONING,3.1
TP03650,T03650,Mumbai,APARTMENT,2,76453,UNFURNISHED,False,SWIMMING_POOL,27.8
TP03651,T03651,Bangalore,PG,1,13787,UNFURNISHED,False,AIR_CONDITIONING,6.5
TP03652,T03652,Chennai,VILLA,3,113411,FULLY_FURNISHED,True,CLUBHOUSE,17.8
TP03653,T03653,Delhi,PG,2,41951,FULLY_FURNISHED,False,POWER_BACKUP,13.7
TP03654,T03654,Hyderabad,HOUSE,2,83629,SEMI_FURNISHED,False,PARKING,21.6
TP03655,T03655,Hyderabad,HOUSE,2,118867,FULLY_FURNISHED,True,AIR_CONDITIONING,18.0
TP03656,T03656,Mumbai,HOUSE,3,107830,FULLY_FURNISHED,True,SWIMMING_POOL,3.6
TP03657,T03657,Hyderabad,HOUSE,3,57277,SEMI_FURNISHED,False,SWIMMING_POOL,15.5
TP03658,T03658,Kolkata,APARTMENT,1,63852,UNFURNISHED,True,AIR_CONDITIONING,12.9
TP03659,T03659,Bangalore,APARTMENT,1,118269,FULLY_FURNISHED,False,LIFT,18.9
TP03660,T03660,Hyderabad,PG,3,12527,SEMI_FURNISHED,False,GYM,10.9
TP03661,T03661,Bangalore,APARTMENT,1,23815,SEMI_FURNISHED,False,POWER_BACKUP,14.6
TP03662,T03662,Hyderabad,PG,1,99338,SEMI_FURNISHED,False,PARKING,17.1
TP03663,T03663,Mumbai,VILLA,1,59122,UNFURNISHED,True,PARKING,16.7
TP03664,T03664,Chennai,HOUSE,3,33705,SEMI_FURNISHED,True,WIFI,21.3
TP03665,T03665,Mumbai,PG,3,24382,SEMI_FURNISHED,True,LIFT,5.9
TP03666,T03666,Mumbai,VILLA,2,67432,SEMI_FURNISHED,True,POWER_BACKUP,6.0
TP03667,T03667,Hyderabad,VILLA,1,66277,FULLY_FURNISHED,True,SECURITY,2.5
TP03668,T03668,Mumbai,APARTMENT,1,19376,SEMI_FURNISHED,False,SECURITY,10.3
TP03669,T03669,Kolkata,VILLA,1,106035,UNFURNISHED,True,GYM,5.6
TP03670,T03670,Bangalore,HOUSE,2,64966,SEMI_FURNISHED,True,CLUBHOUSE,4.2
TP03671,T03671,Kolkata,PG,1,114747,SEMI_FURNISHED,False,SECURITY,24.8
TP03672,T03672,Hyderabad,HOUSE,3,60035,UNFURNISHED,False,AIR_CONDITIONING,9.6
TP03673,T03673,Kolkata,PG,3,102548,UNFURNISHED,False,PARKING,23.6
TP03674,T03674,Bangalore,PG,2,52840,SEMI_FURNISHED,True,SWIMMING_POOL,5.1
TP03675,T03675,Kolkata,HOUSE,2,39735,FULLY_FURNISHED,True,AIR_CONDITIONING,13.7
TP03676,T03676,Kolkata,VILLA,1,25464,SEMI_FURNISHED,True,WIFI,18.6
TP03677,T03677,Bangalore,PG,3,86700,SEMI_FURNISHED,True,GARDEN,24.7
TP03678,T03678,Chennai,HOUSE,1,87680,FULLY_FURNISHED,False,CLUBHOUSE,7.5
TP03679,T03679,Hyderabad,VILLA,1,93532,SEMI_FURNISHED,False,WIFI,29.5
TP03680,T03680,Kolkata,PG,2,14775,UNFURNISHED,False,SECURITY,10.6
TP03681,T03681,Delhi,VILLA,2,100775,SEMI_FURNISHED,False,GARDEN,29.7
TP03682,T03682,Mumbai,HOUSE,1,29466,SEMI_FURNISHED,False,SWIMMING_POOL,12.5
TP03683,T03683,Kolkata,VILLA,3,13212,FULLY_FURNISHED,False,SECURITY,28.4
TP03684,T03684,Kolkata,VILLA,1,82760,UNFURNISHED,True,POWER_BACKUP,2.7
TP03685,T03685,Kolkata,HOUSE,3,115993,FULLY_FURNISHED,False,WIFI,2.2
TP03686,T03686,Hyderabad,VILLA,2,87432,FULLY_FURNISHED,True,LIFT,15.1
TP03687,T03687,Kolkata,HOUSE,1,59091,SEMI_FURNISHED,False,SWIMMING_POOL,27.3
TP03688,T03688,Mumbai,APARTMENT,3,91007,SEMI_FURNISHED,True,GYM,14.9
TP03689,T03689,Bangalore,VILLA,1,26059,FULLY_FURNISHED,False,CLUBHOUSE,11.9
TP03690,T03690,Delhi,APARTMENT,3,40841,SEMI_FURNISHED,False,POWER_BACKUP,22.8
TP03691,T03691,Kolkata,PG,3,18216,FULLY_FURNISHED,False,SWIMMING_POOL,2.8
TP03692,T03692,Mumbai,APARTMENT,2,61338,FULLY_FURNISHED,False,POWER_BACKUP,10.3
TP03693,T03693,Chennai,PG,2,110053,SEMI_FURNISHED,True,POWER_BACKUP,5.9
TP03694,T03694,Bangalore,PG,3,69819,UNFURNISHED,True,CLUBHOUSE,26.9
TP03695,T03695,Chennai,APARTMENT,3,12685,UNFURNISHED,True,WIFI,22.7
TP03696,T03696,Bangalore,VILLA,3,48300,FULLY_FURNISHED,True,WIFI,23.7
TP03697,T03697,Mumbai,HOUSE,3,102984,UNFURNISHED,False,WIFI,7.4
TP03698,T03698,Delhi,PG,1,102090,FULLY_FURNISHED,True,SWIMMING_POOL,25.2
TP03699,T03699,Delhi,VILLA,1,66738,SEMI_FURNISHED,False,GYM,18.5
TP03700,T03700,Chennai,APARTMENT,1,103558,UNFURNISHED,False,WIFI,26.1
TP03701,T03701,Mumbai,VILLA,1,119934,FULLY_FURNISHED,True,PARKING,11.7
TP03702,T03702,Mumbai,HOUSE,1,67614,FULLY_FURNISHED,False,SECURITY,10.4
TP03703,T03703,Hyderabad,VILLA,3,22690,FULLY_FURNISHED,False,GYM,20.5
