property_id,source_record_id,data_source,property_name,property_type,area_locality,city,area_type,size_sqft,bedrooms_bhk,bathrooms,floor,total_floors,furnishing_status,tenant_preferred,point_of_contact,monthly_rent,parking_available,property_age_years,posted_on,rent_per_sqft,estimated_annual_rent,property_age_bucket,amenity_parking,amenity_lift,amenity_gym,amenity_security,amenity_power_backup,amenity_air_conditioning,amenity_wifi,amenity_garden,amenity_count,property_type_data_source,parking_data_source,property_age_data_source
P06164,S01216,synthetic_augmentation,Property_06164,PG,Union Park,Mumbai,Carpet Area,752,1,2,2,7,Furnished,Bachelors/Family,Contact Agent,92000,True,10,2022-05-23,122.34,1104000,6-10,False,True,True,True,False,True,False,False,4,existing,existing,existing
P06165,S00880,synthetic_augmentation,Property_06165,HOUSE,"RNA Broadway Avenue, Mira Road",Mumbai,Carpet Area,677,2,1,0,1,Semi-Furnished,Bachelors,Contact Owner,16600,True,22,2022-05-31,24.52,199200,21+,False,False,False,False,True,True,False,False,2,existing,existing,existing
P06166,S03814,synthetic_augmentation,Property_06166,APARTMENT,Arcot Road Virugambakkam,Chennai,Super Area,676,2,1,2,3,Semi-Furnished,Bachelors/Family,Contact Owner,10400,False,3,2022-06-29,15.38,124800,0-5,False,False,False,False,False,True,False,False,1,existing,existing,existing
P06167,S03149,synthetic_augmentation,Property_06167,APARTMENT,"R.A Puram, Mandaiveli",Chennai,Carpet Area,782,2,2,0,1,Unfurnished,Family,Contact Owner,21500,True,15,2022-05-29,27.49,258000,11-20,False,True,False,True,True,True,False,True,5,existing,existing,existing
P06168,S00084,synthetic_augmentation,Property_06168,APARTMENT,"Baishnavghata patuli , house number s-300 Kolkata 700094",Kolkata,Super Area,826,2,1,1,2,Furnished,Bachelors/Family,Contact Owner,6900,True,14,2022-06-22,8.35,82800,11-20,False,False,False,True,True,False,False,False,2,existing,existing,existing
P06169,S04144,synthetic_augmentation,Property_06169,HOUSE,"Ghatkesar, NH 2 2",Hyderabad,Super Area,1317,3,2,3,8,Furnished,Bachelors,Contact Owner,13600,True,23,2022-07-10,10.33,163200,21+,False,True,True,False,True,False,False,True,4,existing,existing,existing
P06170,S01168,synthetic_augmentation,Property_06170,PG,Kalina,Mumbai,Carpet Area,605,2,2,3,9,Furnished,Bachelors/Family,Contact Agent,57200,False,4,2022-06-04,94.55,686400,0-5,True,True,False,True,False,False,True,False,4,existing,existing,existing
P06171,S04164,synthetic_augmentation,Property_06171,APARTMENT,Mehdipatnam,Hyderabad,Super Area,1310,2,2,2,6,Unfurnished,Bachelors/Family,Contact Owner,13600,True,10,2022-06-14,10.38,163200,6-10,True,True,False,True,False,False,True,False,4,existing,existing,existing
P06172,S03129,synthetic_augmentation,Property_06172,VILLA,Thiruporur,Chennai,Carpet Area,1290,3,3,3,4,Semi-Furnished,Bachelors/Family,Contact Owner,8700,True,11,2022-06-04,6.74,104400,11-20,False,True,False,True,False,False,True,False,3,existing,existing,existing
P06173,S03645,synthetic_augmentation,Property_06173,APARTMENT,T Nagar,Chennai,Super Area,488,1,1,1,1,Unfurnished,Bachelors/Family,Contact Owner,9700,True,11,2022-05-26,19.88,116400,11-20,True,False,False,True,False,False,True,False,3,existing,existing,existing
P06174,S02526,synthetic_augmentation,Property_06174,PG,Lajpat Nagar 1,Delhi,Carpet Area,868,2,2,0,1,Unfurnished,Bachelors/Family,Contact Agent,33800,True,8,2022-06-16,38.94,405600,6-10,False,True,False,True,True,False,True,True,5,existing,existing,existing
P06175,S02867,synthetic_augmentation,Property_06175,HOUSE,Jaitpur,Delhi,Super Area,454,2,1,2,3,Unfurnished,Bachelors/Family,Contact Owner,5400,True,23,2022-05-05,11.89,64800,21+,False,False,True,True,False,False,False,False,2,existing,existing,existing
P06176,S03516,synthetic_augmentation,Property_06176,VILLA,"Puzhuthivakkam, Madipakkam",Chennai,Super Area,1187,2,2,0,1,Unfurnished,Bachelors/Family,Contact Owner,18400,True,23,2022-06-22,15.5,220800,21+,True,True,False,False,True,False,True,True,5,existing,existing,existing
P06177,S03367,synthetic_augmentation,Property_06177,VILLA,"Villivakkam, Jawaharlal Nehru Road",Chennai,Super Area,490,1,1,3,3,Semi-Furnished,Bachelors/Family,Contact Owner,4200,False,9,2022-06-10,8.57,50400,6-10,True,True,False,True,True,True,False,True,6,existing,existing,existing
P06178,S02194,synthetic_augmentation,Property_06178,APARTMENT,Arakere,Bangalore,Super Area,1069,2,1,1,3,Semi-Furnished,Bachelors/Family,Contact Owner,11700,False,8,2022-07-04,10.94,140400,6-10,False,False,True,False,False,True,False,True,3,existing,existing,existing
P06179,S03555,synthetic_augmentation,Property_06179,PG,"Perungalathur, Chennai Bypass Road",Chennai,Super Area,1004,2,2,0,1,Unfurnished,Bachelors/Family,Contact Owner,10500,True,12,2022-07-02,10.46,126000,11-20,False,False,True,False,True,True,False,False,3,existing,existing,existing
P06180,S00445,synthetic_augmentation,Property_06180,APARTMENT,Baidyabati,Kolkata,Super Area,1134,2,2,0,1,Unfurnished,Bachelors/Family,Contact Owner,10800,False,17,2022-05-14,9.52,129600,11-20,True,True,True,False,True,False,True,False,5,existing,existing,existing
P06181,S03626,synthetic_augmentation,Property_06181,VILLA,Sholinganallur,Chennai,Carpet Area,1391,3,3,3,4,Semi-Furnished,Family,Contact Owner,25000,True,23,2022-05-20,17.97,300000,21+,False,True,True,False,True,True,False,False,4,existing,existing,existing
P06182,S04016,synthetic_augmentation,Property_06182,APARTMENT,Madhapur,Hyderabad,Super Area,1415,2,2,3,3,Semi-Furnished,Bachelors/Family,Contact Owner,27200,True,15,2022-05-06,19.22,326400,11-20,False,True,False,True,False,True,False,True,4,existing,existing,existing
P06183,S03875,synthetic_augmentation,Property_06183,PG,Old Mahabalipuram Road,Chennai,Super Area,1783,3,3,8,11,Furnished,Bachelors/Family,Contact Agent,54900,True,19,2022-07-01,30.79,658800,11-20,True,False,True,False,False,True,True,True,5,existing,existing,existing
P06184,S03337,synthetic_augmentation,Property_06184,HOUSE,Nandanam Extension,Chennai,Super Area,1219,2,2,0,1,Semi-Furnished,Bachelors/Family,Contact Owner,33200,True,28,2022-07-06,27.24,398400,21+,False,False,True,False,True,True,True,True,5,existing,existing,existing
P06185,S00261,synthetic_augmentation,Property_06185,VILLA,Salt Lake City,Kolkata,Carpet Area,1382,3,3,5,5,Furnished,Bachelors,Contact Agent,24700,True,20,2022-06-25,17.87,296400,11-20,False,False,False,False,True,False,False,False,1,existing,existing,existing
P06186,S01848,synthetic_augmentation,Property_06186,PG,Hennur Main Road,Bangalore,Super Area,1516,3,3,20,25,Semi-Furnished,Bachelors/Family,Contact Owner,33200,True,6,2022-06-18,21.9,398400,6-10,True,False,False,False,True,True,True,True,5,existing,existing,existing
P06187,S04025,synthetic_augmentation,Property_06187,APARTMENT,"Uppal, NH 2 2",Hyderabad,Super Area,933,2,2,0,1,Semi-Furnished,Bachelors/Family,Contact Owner,9800,False,5,2022-06-04,10.5,117600,0-5,True,False,True,False,False,False,False,False,2,existing,existing,existing
P06188,S02266,synthetic_augmentation,Property_06188,VILLA,Nagadevana Halli,Bangalore,Super Area,584,2,1,0,1,Semi-Furnished,Bachelors/Family,Contact Owner,7800,True,8,2022-05-23,13.36,93600,6-10,True,False,True,False,False,True,True,True,5,existing,existing,existing
P06189,S00091,synthetic_augmentation,Property_06189,APARTMENT,Baghajatin,Kolkata,Carpet Area,516,2,2,0,1,Semi-Furnished,Family,Contact Owner,11300,False,18,2022-06-27,21.9,135600,11-20,False,False,False,False,True,False,True,False,2,existing,existing,existing
P06190,S04222,synthetic_augmentation,Property_06190,APARTMENT,Jubilee Hills,Hyderabad,Carpet Area,1654,3,3,2,5,Semi-Furnished,Bachelors/Family,Contact Agent,43400,True,21,2022-07-06,26.24,520800,21+,True,True,True,True,False,False,True,True,6,existing,existing,existing
P06191,S04175,synthetic_augmentation,Property_06191,HOUSE,Kanchan Bagh,Hyderabad,Super Area,1809,3,2,1,2,Unfurnished,Bachelors/Family,Contact Owner,14100,True,21,2022-07-06,7.79,169200,21+,True,True,False,True,False,False,True,False,4,existing,existing,existing
P06192,S03309,synthetic_augmentation,Property_06192,APARTMENT,Anakaputhur,Chennai,Super Area,927,2,2,2,2,Unfurnished,Bachelors/Family,Contact Owner,8900,True,15,2022-05-30,9.6,106800,11-20,False,True,False,False,False,False,False,True,2,existing,existing,existing
P06193,S00982,synthetic_augmentation,Property_06193,APARTMENT,"Ballerina Apartment, Lokhandwala Complex",Mumbai,Super Area,617,1,4,5,7,Furnished,Bachelors/Family,Contact Agent,36300,True,3,2022-06-27,58.83,435600,0-5,False,False,False,True,False,False,False,False,1,existing,existing,existing
P06194,S03443,synthetic_augmentation,Property_06194,PG,Indira Colony,Chennai,Carpet Area,1250,3,2,1,2,Unfurnished,Bachelors/Family,Contact Owner,20800,False,14,2022-05-31,16.64,249600,11-20,False,True,True,True,False,True,False,True,5,existing,existing,existing
P06195,S02533,synthetic_augmentation,Property_06195,APARTMENT,New Friends Colony,Delhi,Carpet Area,2990,4,4,0,1,Semi-Furnished,Bachelors/Family,Contact Agent,149500,False,26,2022-06-16,50.0,1794000,21+,False,False,False,True,True,True,True,False,4,existing,existing,existing
P06196,S00693,synthetic_augmentation,Property_06196,HOUSE,Film City,Mumbai,Carpet Area,907,2,2,10,23,Semi-Furnished,Bachelors/Family,Contact Agent,53400,True,15,2022-06-13,58.88,640800,11-20,True,True,False,True,False,True,True,False,5,existing,existing,existing
P06197,S04120,synthetic_augmentation,Property_06197,APARTMENT,"Habsiguda, NH 2 2",Hyderabad,Super Area,1183,2,2,2,3,Semi-Furnished,Bachelors/Family,Contact Owner,13100,False,13,2022-05-25,11.07,157200,11-20,True,True,True,False,False,False,True,True,5,existing,existing,existing
P06198,S00155,synthetic_augmentation,Property_06198,APARTMENT,Benia Pukur,Kolkata,Super Area,742,2,2,1,2,Unfurnished,Bachelors/Family,Contact Owner,10600,False,21,2022-06-08,14.29,127200,21+,True,False,False,False,True,False,True,False,3,existing,existing,existing
P06199,S03588,synthetic_augmentation,Property_06199,APARTMENT,"Kelambakkam, Old Mahabalipuram Road",Chennai,Carpet Area,1104,3,2,7,18,Unfurnished,Bachelors/Family,Contact Owner,19900,True,20,2022-07-02,18.03,238800,11-20,False,True,True,True,False,True,True,False,5,existing,existing,existing
P06200,S01812,synthetic_augmentation,Property_06200,VILLA,Nagarabhavi BDA complex,Bangalore,Carpet Area,779,1,1,1,3,Unfurnished,Bachelors,Contact Owner,68100,True,27,2022-06-12,87.42,817200,21+,True,True,False,False,False,True,False,False,3,existing,existing,existing
P06201,S04114,synthetic_augmentation,Property_06201,HOUSE,"Ramachandra Puram, NH 9",Hyderabad,Super Area,758,2,2,1,2,Unfurnished,Bachelors/Family,Contact Owner,6100,False,21,2022-05-12,8.05,73200,21+,False,False,False,True,False,True,False,False,2,existing,existing,existing
P06202,S01407,synthetic_augmentation,Property_06202,VILLA,Mazgaon,Mumbai,Super Area,239,1,1,6,7,Unfurnished,Bachelors/Family,Contact Owner,18100,True,26,2022-04-28,75.73,217200,21+,True,False,True,True,False,True,False,True,5,existing,existing,existing
P06203,S01216,synthetic_augmentation,Property_06203,HOUSE,Union Park,Mumbai,Carpet Area,627,1,2,2,7,Furnished,Bachelors/Family,Contact Agent,76600,False,9,2022-05-23,122.17,919200,6-10,False,False,True,True,True,True,True,True,6,existing,existing,existing
P06204,S01410,synthetic_augmentation,Property_06204,HOUSE,Chandivali,Mumbai,Carpet Area,619,2,2,10,18,Semi-Furnished,Bachelors/Family,Contact Agent,42900,True,23,2022-07-06,69.31,514800,21+,True,False,False,True,False,False,True,True,4,existing,existing,existing
P06205,S03497,synthetic_augmentation,Property_06205,PG,Old Mahabalipuram Road,Chennai,Super Area,1646,3,3,9,12,Semi-Furnished,Family,Contact Owner,15700,True,17,2022-06-13,9.54,188400,11-20,False,False,False,True,False,False,True,False,2,existing,existing,existing
P06206,S04372,synthetic_augmentation,Property_06206,VILLA,Attapur,Hyderabad,Super Area,1378,2,2,1,3,Semi-Furnished,Bachelors/Family,Contact Owner,11500,True,19,2022-06-29,8.35,138000,11-20,False,False,True,False,True,False,False,False,2,existing,existing,existing
P06207,S00551,synthetic_augmentation,Property_06207,HOUSE,"Man Opus, Kashimira",Mumbai,Carpet Area,657,2,2,3,21,Semi-Furnished,Family,Contact Agent,18800,True,25,2022-06-14,28.61,225600,21+,False,False,False,True,False,False,True,False,2,existing,existing,existing
P06208,S03394,synthetic_augmentation,Property_06208,HOUSE,Anakaputhur,Chennai,Carpet Area,408,1,1,0,1,Semi-Furnished,Family,Contact Owner,5200,False,4,2022-07-04,12.75,62400,0-5,False,True,True,False,True,False,True,False,4,existing,existing,existing
P06209,S01176,synthetic_augmentation,Property_06209,PG,"Neumec Elegance, Lower Parel",Mumbai,Carpet Area,605,1,2,12,20,Furnished,Bachelors,Contact Agent,66000,True,20,2022-05-14,109.09,792000,11-20,False,False,False,True,True,False,False,False,2,existing,existing,existing
P06210,S04734,synthetic_augmentation,Property_06210,VILLA,"Miyapur, NH 9",Hyderabad,Carpet Area,1308,3,3,1,5,Semi-Furnished,Family,Contact Owner,16200,True,10,2022-06-06,12.39,194400,6-10,False,False,False,False,True,True,False,False,2,existing,existing,existing
P06211,S04332,synthetic_augmentation,Property_06211,APARTMENT,"Habsiguda, NH 2 2",Hyderabad,Super Area,743,2,2,3,4,Furnished,Bachelors/Family,Contact Owner,13800,False,22,2022-05-20,18.57,165600,21+,False,False,False,True,False,True,False,False,2,existing,existing,existing
P06212,S00997,synthetic_augmentation,Property_06212,PG,Gulmohar Road,Mumbai,Carpet Area,467,1,1,4,9,Furnished,Bachelors,Contact Agent,44800,True,3,2022-05-23,95.93,537600,0-5,True,False,False,True,False,True,True,True,5,existing,existing,existing
P06213,S04076,synthetic_augmentation,Property_06213,HOUSE,"Uppal, NH 2 2",Hyderabad,Carpet Area,2311,3,3,1,3,Furnished,Bachelors/Family,Contact Owner,1300,True,19,2022-05-31,0.56,15600,11-20,True,True,False,True,False,False,True,False,4,existing,existing,existing
P06214,S02731,synthetic_augmentation,Property_06214,VILLA,Bhajanpura,Delhi,Super Area,493,1,1,1,4,Unfurnished,Bachelors/Family,Contact Owner,5500,True,9,2022-04-29,11.16,66000,6-10,False,True,False,True,False,False,False,True,3,existing,existing,existing
P06215,S03937,synthetic_augmentation,Property_06215,HOUSE,"Nallagandla, Serilingampally",Hyderabad,Super Area,2307,3,3,4,5,Semi-Furnished,Family,Contact Owner,28200,True,29,2022-06-26,12.22,338400,21+,False,False,False,True,True,False,False,False,2,existing,existing,existing
P06216,S04052,synthetic_augmentation,Property_06216,PG,"Hyder Shah Kote, Chevella Road",Hyderabad,Super Area,1153,2,2,1,1,Unfurnished,Bachelors/Family,Contact Owner,12600,True,5,2022-06-26,10.93,151200,0-5,False,True,True,True,True,False,True,False,5,existing,existing,existing
P06217,S00372,synthetic_augmentation,Property_06217,PG,Pranthik Society Library Road Bhadreswar,Kolkata,Carpet Area,889,2,1,2,3,Unfurnished,Bachelors,Contact Owner,6300,True,14,2022-06-11,7.09,75600,11-20,False,False,False,True,False,False,False,False,1,existing,existing,existing
P06218,S02248,synthetic_augmentation,Property_06218,VILLA,Mavalli,Bangalore,Super Area,1117,2,2,3,4,Semi-Furnished,Bachelors/Family,Contact Owner,19000,True,7,2022-05-05,17.01,228000,6-10,False,True,False,False,False,False,False,False,1,existing,existing,existing
P06219,S00848,synthetic_augmentation,Property_06219,PG,Chandivali,Mumbai,Carpet Area,3279,5,5,2,22,Furnished,Bachelors/Family,Contact Agent,327900,False,21,2022-06-12,100.0,3934800,21+,False,False,False,False,False,True,True,False,2,existing,existing,existing
P06220,S02556,synthetic_augmentation,Property_06220,PG,Rohini Sector 38,Delhi,Super Area,200,2,2,0,1,Unfurnished,Bachelors/Family,Contact Owner,8800,True,6,2022-05-27,44.0,105600,6-10,True,False,False,True,False,False,True,False,3,existing,existing,existing
P06221,S02322,synthetic_augmentation,Property_06221,APARTMENT,Yelahanka,Bangalore,Carpet Area,1024,2,2,4,12,Semi-Furnished,Family,Contact Agent,20900,True,24,2022-06-30,20.41,250800,21+,False,True,True,False,False,True,True,False,4,existing,existing,existing
P06222,S00503,synthetic_augmentation,Property_06222,HOUSE,Lake Gardens,Kolkata,Carpet Area,200,1,1,1,5,Unfurnished,Bachelors,Contact Owner,3600,True,8,2022-06-14,18.0,43200,6-10,False,False,False,True,False,False,True,True,3,existing,existing,existing
P06223,S03189,synthetic_augmentation,Property_06223,APARTMENT,Raja Annamalai Puram,Chennai,Super Area,1261,2,2,2,4,Furnished,Bachelors/Family,Contact Owner,43900,False,2,2022-05-20,34.81,526800,0-5,False,True,False,False,True,False,False,False,2,existing,existing,existing
P06224,S00702,synthetic_augmentation,Property_06224,APARTMENT,Juhu,Mumbai,Carpet Area,2121,4,4,6,10,Furnished,Bachelors/Family,Contact Agent,385700,True,27,2022-05-28,181.85,4628400,21+,False,False,False,True,True,False,True,True,4,existing,existing,existing
P06225,S03625,synthetic_augmentation,Property_06225,VILLA,chettipunniyam,Chennai,Carpet Area,973,3,2,4,4,Semi-Furnished,Bachelors/Family,Contact Owner,17900,False,25,2022-05-22,18.4,214800,21+,True,True,True,False,False,False,False,True,4,existing,existing,existing
P06226,S00314,synthetic_augmentation,Property_06226,PG,"Sakher Bazar, Purba Barisha",Kolkata,Super Area,1152,3,2,0,1,Semi-Furnished,Bachelors/Family,Contact Owner,13800,True,26,2022-05-09,11.98,165600,21+,False,False,True,False,True,True,True,False,4,existing,existing,existing
P06227,S02376,synthetic_augmentation,Property_06227,HOUSE,Hebbal Kempapura,Bangalore,Super Area,1985,2,2,1,3,Semi-Furnished,Bachelors/Family,Contact Owner,19900,False,28,2022-05-10,10.03,238800,21+,True,False,False,False,True,False,True,False,3,existing,existing,existing
P06228,S01040,synthetic_augmentation,Property_06228,HOUSE,"Nahar Amrit Shakti powai, Chandivali",Mumbai,Carpet Area,931,3,3,12,20,Semi-Furnished,Bachelors/Family,Contact Agent,65200,True,28,2022-06-14,70.03,782400,21+,True,False,True,False,False,False,True,False,3,existing,existing,existing
P06229,S04378,synthetic_augmentation,Property_06229,HOUSE,Humayun Nagar,Hyderabad,Carpet Area,380,1,1,4,4,Unfurnished,Bachelors/Family,Contact Owner,6600,False,28,2022-07-07,17.37,79200,21+,False,False,True,True,False,False,True,True,4,existing,existing,existing
P06230,S02990,synthetic_augmentation,Property_06230,PG,Madras Boat Club Road,Chennai,Super Area,3068,3,4,1,1,Furnished,Family,Contact Agent,204600,True,14,2022-07-10,66.69,2455200,11-20,True,True,True,True,True,False,False,False,5,existing,existing,existing
P06231,S00257,synthetic_augmentation,Property_06231,HOUSE,Liluah,Kolkata,Carpet Area,481,2,1,2,3,Unfurnished,Bachelors,Contact Owner,5300,False,22,2022-06-24,11.02,63600,21+,True,False,True,False,True,False,False,True,4,existing,existing,existing
P06232,S00574,synthetic_augmentation,Property_06232,HOUSE,"Lodha New Cuffe Parade, Wadala",Mumbai,Carpet Area,518,1,1,26,44,Semi-Furnished,Bachelors/Family,Contact Agent,59100,True,7,2022-05-30,114.09,709200,6-10,False,False,True,False,False,True,False,False,2,existing,existing,existing
